unique_id,ds,y
SKU_12,2021-05-01,11.0
SKU_12,2021-05-02,13.0
SKU_12,2021-05-03,98.0
SKU_12,2021-05-04,131.0
SKU_12,2021-05-05,86.0
SKU_12,2021-05-06,76.0
SKU_12,2021-05-07,119.0
SKU_12,2021-05-08,6.0
SKU_12,2021-05-09,8.0
SKU_12,2021-05-10,78.0
SKU_12,2021-05-11,85.0
SKU_12,2021-05-12,100.0
SKU_12,2021-05-13,64.0
SKU_12,2021-05-14,54.0
SKU_12,2021-05-15,11.0
SKU_12,2021-05-16,7.0
SKU_12,2021-05-17,109.0
SKU_12,2021-05-18,109.0
SKU_12,2021-05-19,117.0
SKU_12,2021-05-20,66.0
SKU_12,2021-05-21,67.0
SKU_12,2021-05-22,20.0
SKU_12,2021-05-23,21.0
SKU_12,2021-05-24,73.0
SKU_12,2021-05-25,94.0
SKU_12,2021-05-26,81.0
SKU_12,2021-05-27,73.0
SKU_12,2021-05-28,82.0
SKU_12,2021-05-29,13.0
SKU_12,2021-05-30,28.0
SKU_12,2021-05-31,94.0
SKU_12,2021-06-01,123.0
SKU_12,2021-06-02,60.0
SKU_12,2021-06-03,30.0
SKU_12,2021-06-04,71.0
SKU_12,2021-06-05,10.0
SKU_12,2021-06-06,10.0
SKU_12,2021-06-07,165.0
SKU_12,2021-06-08,85.0
SKU_12,2021-06-09,92.0
SKU_12,2021-06-10,86.0
SKU_12,2021-06-11,90.0
SKU_12,2021-06-12,18.0
SKU_12,2021-06-13,7.0
SKU_12,2021-06-14,127.0
SKU_12,2021-06-15,87.0
SKU_12,2021-06-16,82.0
SKU_12,2021-06-17,86.0
SKU_12,2021-06-18,99.0
SKU_12,2021-06-19,20.0
SKU_12,2021-06-20,6.0
SKU_12,2021-06-21,91.0
SKU_12,2021-06-22,87.0
SKU_12,2021-06-23,85.0
SKU_12,2021-06-24,113.0
SKU_12,2021-06-25,69.0
SKU_12,2021-06-26,13.0
SKU_12,2021-06-27,11.0
SKU_12,2021-06-28,67.0
SKU_12,2021-06-29,76.0
SKU_12,2021-06-30,111.0
SKU_12,2021-07-01,73.0
SKU_12,2021-07-02,73.0
SKU_12,2021-07-03,12.0
SKU_12,2021-07-04,11.0
SKU_12,2021-07-05,144.0
SKU_12,2021-07-06,119.0
SKU_12,2021-07-07,129.0
SKU_12,2021-07-08,124.0
SKU_12,2021-07-09,83.0
SKU_12,2021-07-10,16.0
SKU_12,2021-07-11,15.0
SKU_12,2021-07-12,162.0
SKU_12,2021-07-13,128.0
SKU_12,2021-07-14,133.0
SKU_12,2021-07-15,151.0
SKU_12,2021-07-16,137.0
SKU_12,2021-07-17,18.0
SKU_12,2021-07-18,37.0
SKU_12,2021-07-19,157.0
SKU_12,2021-07-20,136.0
SKU_12,2021-07-21,101.0
SKU_12,2021-07-22,145.0
SKU_12,2021-07-23,89.0
SKU_12,2021-07-24,31.0
SKU_12,2021-07-25,24.0
SKU_12,2021-07-26,141.0
SKU_12,2021-07-27,123.0
SKU_12,2021-07-28,119.0
SKU_12,2021-07-29,99.0
SKU_12,2021-07-30,160.0
SKU_12,2021-07-31,18.0
SKU_12,2021-08-01,11.0
SKU_12,2021-08-02,125.0
SKU_12,2021-08-03,136.0
SKU_12,2021-08-04,120.0
SKU_12,2021-08-05,151.0
SKU_12,2021-08-06,184.0
SKU_12,2021-08-07,26.0
SKU_12,2021-08-08,30.0
SKU_12,2021-08-09,110.0
SKU_12,2021-08-10,120.0
SKU_12,2021-08-11,171.0
SKU_12,2021-08-12,103.0
SKU_12,2021-08-13,115.0
SKU_12,2021-08-14,22.0
SKU_12,2021-08-15,21.0
SKU_12,2021-08-16,116.0
SKU_12,2021-08-17,145.0
SKU_12,2021-08-18,127.0
SKU_12,2021-08-19,111.0
SKU_12,2021-08-20,90.0
SKU_12,2021-08-21,22.0
SKU_12,2021-08-22,17.0
SKU_12,2021-08-23,91.0
SKU_12,2021-08-24,124.0
SKU_12,2021-08-25,137.0
SKU_12,2021-08-26,118.0
SKU_12,2021-08-27,102.0
SKU_12,2021-08-28,27.0
SKU_12,2021-08-29,26.0
SKU_12,2021-08-30,108.0
SKU_12,2021-08-31,128.0
SKU_12,2021-09-01,123.0
SKU_12,2021-09-02,128.0
SKU_12,2021-09-03,86.0
SKU_12,2021-09-04,28.0
SKU_12,2021-09-05,17.0
SKU_12,2021-09-06,75.0
SKU_12,2021-09-07,14.0
SKU_12,2021-09-08,67.0
SKU_12,2021-09-09,142.0
SKU_12,2021-09-10,64.0
SKU_12,2021-09-11,4.0
SKU_12,2021-09-12,10.0
SKU_12,2021-09-13,100.0
SKU_12,2021-09-14,73.0
SKU_12,2021-09-15,89.0
SKU_12,2021-09-16,45.0
SKU_12,2021-09-17,112.0
SKU_12,2021-09-18,6.0
SKU_12,2021-09-19,8.0
SKU_12,2021-09-20,53.0
SKU_12,2021-09-21,81.0
SKU_12,2021-09-22,85.0
SKU_12,2021-09-23,29.0
SKU_12,2021-09-24,71.0
SKU_12,2021-09-25,6.0
SKU_12,2021-09-26,16.0
SKU_12,2021-09-27,46.0
SKU_12,2021-09-28,82.0
SKU_12,2021-09-29,70.0
SKU_12,2021-09-30,38.0
SKU_12,2021-10-01,71.0
SKU_12,2021-10-02,19.0
SKU_12,2021-10-03,2.0
SKU_12,2021-10-04,73.0
SKU_12,2021-10-05,83.0
SKU_12,2021-10-06,58.0
SKU_12,2021-10-07,87.0
SKU_12,2021-10-08,88.0
SKU_12,2021-10-09,8.0
SKU_12,2021-10-10,2.0
SKU_12,2021-10-11,72.0
SKU_12,2021-10-12,8.0
SKU_12,2021-10-13,64.0
SKU_12,2021-10-14,131.0
SKU_12,2021-10-15,198.0
SKU_12,2021-10-16,44.0
SKU_12,2021-10-17,26.0
SKU_12,2021-10-18,194.0
SKU_12,2021-10-19,255.0
SKU_12,2021-10-20,115.0
SKU_12,2021-10-21,59.0
SKU_12,2021-10-22,75.0
SKU_12,2021-10-23,5.0
SKU_12,2021-10-24,7.0
SKU_12,2021-10-25,82.0
SKU_12,2021-10-26,101.0
SKU_12,2021-10-27,95.0
SKU_12,2021-10-28,122.0
SKU_12,2021-10-29,116.0
SKU_12,2021-10-30,3.0
SKU_12,2021-10-31,39.0
SKU_12,2021-11-01,90.0
SKU_12,2021-11-02,46.0
SKU_12,2021-11-03,148.0
SKU_12,2021-11-04,115.0
SKU_12,2021-11-05,114.0
SKU_12,2021-11-06,28.0
SKU_12,2021-11-07,14.0
SKU_12,2021-11-08,115.0
SKU_12,2021-11-09,181.0
SKU_12,2021-11-10,116.0
SKU_12,2021-11-11,94.0
SKU_12,2021-11-12,85.0
SKU_12,2021-11-13,26.0
SKU_12,2021-11-14,2.0
SKU_12,2021-11-15,20.0
SKU_12,2021-11-16,149.0
SKU_12,2021-11-17,103.0
SKU_12,2021-11-18,110.0
SKU_12,2021-11-19,109.0
SKU_12,2021-11-20,14.0
SKU_12,2021-11-21,33.0
SKU_12,2021-11-22,147.0
SKU_12,2021-11-23,130.0
SKU_12,2021-11-24,172.0
SKU_12,2021-11-25,137.0
SKU_12,2021-11-26,192.0
SKU_12,2021-11-27,40.0
SKU_12,2021-11-28,26.0
SKU_12,2021-11-29,162.0
SKU_12,2021-11-30,160.0
SKU_12,2021-12-01,208.0
SKU_12,2021-12-02,136.0
SKU_12,2021-12-03,165.0
SKU_12,2021-12-04,40.0
SKU_12,2021-12-05,25.0
SKU_12,2021-12-06,202.0
SKU_12,2021-12-07,195.0
SKU_12,2021-12-08,112.0
SKU_12,2021-12-09,170.0
SKU_12,2021-12-10,121.0
SKU_12,2021-12-11,23.0
SKU_12,2021-12-12,16.0
SKU_12,2021-12-13,192.0
SKU_12,2021-12-14,111.0
SKU_12,2021-12-15,146.0
SKU_12,2021-12-16,76.0
SKU_12,2021-12-17,74.0
SKU_12,2021-12-18,14.0
SKU_12,2021-12-19,11.0
SKU_12,2021-12-20,95.0
SKU_12,2021-12-21,64.0
SKU_12,2021-12-22,74.0
SKU_12,2021-12-23,54.0
SKU_12,2021-12-24,6.0
SKU_12,2021-12-25,0.0
SKU_12,2021-12-26,5.0
SKU_12,2021-12-27,35.0
SKU_12,2021-12-28,44.0
SKU_12,2021-12-29,36.0
SKU_12,2021-12-30,29.0
SKU_12,2021-12-31,6.0
SKU_12,2022-01-01,9.0
SKU_12,2022-01-02,6.0
SKU_12,2022-01-03,110.0
SKU_12,2022-01-04,190.0
SKU_12,2022-01-05,137.0
SKU_12,2022-01-06,156.0
SKU_12,2022-01-07,144.0
SKU_12,2022-01-08,29.0
SKU_12,2022-01-09,30.0
SKU_12,2022-01-10,257.0
SKU_12,2022-01-11,160.0
SKU_12,2022-01-12,178.0
SKU_12,2022-01-13,180.0
SKU_12,2022-01-14,180.0
SKU_12,2022-01-15,32.0
SKU_12,2022-01-16,40.0
SKU_12,2022-01-17,162.0
SKU_12,2022-01-18,152.0
SKU_12,2022-01-19,172.0
SKU_12,2022-01-20,147.0
SKU_12,2022-01-21,122.0
SKU_12,2022-01-22,14.0
SKU_12,2022-01-23,6.0
SKU_12,2022-01-24,129.0
SKU_12,2022-01-25,126.0
SKU_12,2022-01-26,140.0
SKU_12,2022-01-27,132.0
SKU_12,2022-01-28,127.0
SKU_12,2022-01-29,33.0
SKU_12,2022-01-30,26.0
SKU_12,2022-01-31,157.0
SKU_12,2022-02-01,159.0
SKU_12,2022-02-02,193.0
SKU_12,2022-02-03,123.0
SKU_12,2022-02-04,144.0
SKU_12,2022-02-05,23.0
SKU_12,2022-02-06,17.0
SKU_12,2022-02-07,133.0
SKU_12,2022-02-08,176.0
SKU_12,2022-02-09,157.0
SKU_12,2022-02-10,103.0
SKU_12,2022-02-11,106.0
SKU_12,2022-02-12,12.0
SKU_12,2022-02-13,3.0
SKU_12,2022-02-14,127.0
SKU_12,2022-02-15,183.0
SKU_12,2022-02-16,106.0
SKU_12,2022-02-17,89.0
SKU_12,2022-02-18,73.0
SKU_12,2022-02-19,14.0
SKU_12,2022-02-20,15.0
SKU_12,2022-02-21,124.0
SKU_12,2022-02-22,106.0
SKU_12,2022-02-23,118.0
SKU_12,2022-02-24,91.0
SKU_12,2022-02-25,95.0
SKU_12,2022-02-26,14.0
SKU_12,2022-02-27,8.0
SKU_12,2022-02-28,52.0
SKU_12,2022-03-01,57.0
SKU_12,2022-03-02,84.0
SKU_12,2022-03-03,136.0
SKU_12,2022-03-04,112.0
SKU_12,2022-03-05,11.0
SKU_12,2022-03-06,9.0
SKU_12,2022-03-07,131.0
SKU_12,2022-03-08,131.0
SKU_12,2022-03-09,152.0
SKU_12,2022-03-10,104.0
SKU_12,2022-03-11,162.0
SKU_12,2022-03-12,15.0
SKU_12,2022-03-13,16.0
SKU_12,2022-03-14,132.0
SKU_12,2022-03-15,143.0
SKU_12,2022-03-16,137.0
SKU_12,2022-03-17,67.0
SKU_12,2022-03-18,122.0
SKU_12,2022-03-19,12.0
SKU_12,2022-03-20,17.0
SKU_12,2022-03-21,135.0
SKU_12,2022-03-22,93.0
SKU_12,2022-03-23,124.0
SKU_12,2022-03-24,107.0
SKU_12,2022-03-25,103.0
SKU_12,2022-03-26,13.0
SKU_12,2022-03-27,14.0
SKU_12,2022-03-28,130.0
SKU_12,2022-03-29,104.0
SKU_12,2022-03-30,166.0
SKU_12,2022-03-31,80.0
SKU_12,2022-04-01,132.0
SKU_12,2022-04-02,29.0
SKU_12,2022-04-03,13.0
SKU_12,2022-04-04,158.0
SKU_12,2022-04-05,130.0
SKU_12,2022-04-06,141.0
SKU_12,2022-04-07,111.0
SKU_12,2022-04-08,112.0
SKU_12,2022-04-09,11.0
SKU_12,2022-04-10,12.0
SKU_12,2022-04-11,118.0
SKU_12,2022-04-12,135.0
SKU_12,2022-04-13,92.0
SKU_12,2022-04-14,101.0
SKU_12,2022-04-15,9.0
SKU_12,2022-04-16,3.0
SKU_12,2022-04-17,9.0
SKU_12,2022-04-18,181.0
SKU_12,2022-04-19,86.0
SKU_12,2022-04-20,127.0
SKU_12,2022-04-21,50.0
SKU_12,2022-04-22,127.0
SKU_12,2022-04-23,19.0
SKU_12,2022-04-24,22.0
SKU_12,2022-04-25,132.0
SKU_12,2022-04-26,98.0
SKU_12,2022-04-27,173.0
SKU_12,2022-04-28,83.0
SKU_12,2022-04-29,112.0
SKU_12,2022-04-30,35.0
SKU_12,2022-05-01,21.0
SKU_12,2022-05-02,96.0
SKU_12,2022-05-03,156.0
SKU_12,2022-05-04,181.0
SKU_12,2022-05-05,137.0
SKU_12,2022-05-06,110.0
SKU_12,2022-05-07,26.0
SKU_12,2022-05-08,17.0
SKU_12,2022-05-09,110.0
SKU_12,2022-05-10,127.0
SKU_12,2022-05-11,117.0
SKU_12,2022-05-12,86.0
SKU_12,2022-05-13,116.0
SKU_12,2022-05-14,24.0
SKU_12,2022-05-15,10.0
SKU_12,2022-05-16,111.0
SKU_12,2022-05-17,149.0
SKU_12,2022-05-18,140.0
SKU_12,2022-05-19,99.0
SKU_12,2022-05-20,67.0
SKU_12,2022-05-21,5.0
SKU_12,2022-05-22,17.0
SKU_12,2022-05-23,151.0
SKU_12,2022-05-24,119.0
SKU_12,2022-05-25,107.0
SKU_12,2022-05-26,136.0
SKU_12,2022-05-27,116.0
SKU_12,2022-05-28,24.0
SKU_12,2022-05-29,17.0
SKU_12,2022-05-30,134.0
SKU_12,2022-05-31,118.0
SKU_12,2022-06-01,138.0
SKU_12,2022-06-02,139.0
SKU_12,2022-06-03,160.0
SKU_12,2022-06-04,15.0
SKU_12,2022-06-05,14.0
SKU_12,2022-06-06,156.0
SKU_12,2022-06-07,104.0
SKU_12,2022-06-08,137.0
SKU_12,2022-06-09,119.0
SKU_12,2022-06-10,123.0
SKU_12,2022-06-11,12.0
SKU_12,2022-06-12,13.0
SKU_12,2022-06-13,122.0
SKU_12,2022-06-14,119.0
SKU_12,2022-06-15,86.0
SKU_12,2022-06-16,31.0
SKU_12,2022-06-17,70.0
SKU_12,2022-06-18,26.0
SKU_12,2022-06-19,15.0
SKU_12,2022-06-20,129.0
SKU_12,2022-06-21,128.0
SKU_12,2022-06-22,132.0
SKU_12,2022-06-23,124.0
SKU_12,2022-06-24,110.0
SKU_12,2022-06-25,21.0
SKU_12,2022-06-26,16.0
SKU_12,2022-06-27,97.0
SKU_12,2022-06-28,102.0
SKU_12,2022-06-29,150.0
SKU_12,2022-06-30,143.0
SKU_12,2022-07-01,163.0
SKU_12,2022-07-02,36.0
SKU_12,2022-07-03,28.0
SKU_12,2022-07-04,141.0
SKU_12,2022-07-05,127.0
SKU_12,2022-07-06,91.0
SKU_12,2022-07-07,116.0
SKU_12,2022-07-08,71.0
SKU_12,2022-07-09,17.0
SKU_12,2022-07-10,17.0
SKU_12,2022-07-11,143.0
SKU_12,2022-07-12,109.0
SKU_12,2022-07-13,164.0
SKU_12,2022-07-14,136.0
SKU_12,2022-07-15,111.0
SKU_12,2022-07-16,15.0
SKU_12,2022-07-17,11.0
SKU_12,2022-07-18,151.0
SKU_12,2022-07-19,138.0
SKU_12,2022-07-20,130.0
SKU_12,2022-07-21,97.0
SKU_12,2022-07-22,80.0
SKU_12,2022-07-23,13.0
SKU_12,2022-07-24,15.0
SKU_12,2022-07-25,133.0
SKU_12,2022-07-26,101.0
SKU_12,2022-07-27,151.0
SKU_12,2022-07-28,118.0
SKU_12,2022-07-29,103.0
SKU_12,2022-07-30,15.0
SKU_12,2022-07-31,22.0
SKU_12,2022-08-01,135.0
SKU_12,2022-08-02,153.0
SKU_12,2022-08-03,202.0
SKU_12,2022-08-04,175.0
SKU_12,2022-08-05,123.0
SKU_12,2022-08-06,17.0
SKU_12,2022-08-07,9.0
SKU_12,2022-08-08,165.0
SKU_12,2022-08-09,98.0
SKU_12,2022-08-10,145.0
SKU_12,2022-08-11,136.0
SKU_12,2022-08-12,157.0
SKU_12,2022-08-13,30.0
SKU_12,2022-08-14,13.0
SKU_12,2022-08-15,151.0
SKU_12,2022-08-16,169.0
SKU_12,2022-08-17,148.0
SKU_12,2022-08-18,139.0
SKU_12,2022-08-19,141.0
SKU_12,2022-08-20,21.0
SKU_12,2022-08-21,12.0
SKU_12,2022-08-22,135.0
SKU_12,2022-08-23,176.0
SKU_12,2022-08-24,219.0
SKU_12,2022-08-25,125.0
SKU_12,2022-08-26,152.0
SKU_12,2022-08-27,19.0
SKU_12,2022-08-28,19.0
SKU_12,2022-08-29,164.0
SKU_12,2022-08-30,132.0
SKU_12,2022-08-31,159.0
SKU_12,2022-09-01,195.0
SKU_12,2022-09-02,125.0
SKU_12,2022-09-03,22.0
SKU_12,2022-09-04,15.0
SKU_12,2022-09-05,127.0
SKU_12,2022-09-06,185.0
SKU_12,2022-09-07,20.0
SKU_12,2022-09-08,151.0
SKU_12,2022-09-09,162.0
SKU_12,2022-09-10,23.0
SKU_12,2022-09-11,22.0
SKU_12,2022-09-12,135.0
SKU_12,2022-09-13,146.0
SKU_12,2022-09-14,146.0
SKU_12,2022-09-15,113.0
SKU_12,2022-09-16,138.0
SKU_12,2022-09-17,15.0
SKU_12,2022-09-18,10.0
SKU_12,2022-09-19,153.0
SKU_12,2022-09-20,130.0
SKU_12,2022-09-21,133.0
SKU_12,2022-09-22,99.0
SKU_12,2022-09-23,82.0
SKU_12,2022-09-24,21.0
SKU_12,2022-09-25,15.0
SKU_12,2022-09-26,131.0
SKU_12,2022-09-27,160.0
SKU_12,2022-09-28,142.0
SKU_12,2022-09-29,144.0
SKU_12,2022-09-30,122.0
SKU_12,2022-10-01,27.0
SKU_12,2022-10-02,17.0
SKU_12,2022-10-03,157.0
SKU_12,2022-10-04,165.0
SKU_12,2022-10-05,152.0
SKU_12,2022-10-06,155.0
SKU_12,2022-10-07,179.0
SKU_12,2022-10-08,23.0
SKU_12,2022-10-09,12.0
SKU_12,2022-10-10,189.0
SKU_12,2022-10-11,142.0
SKU_12,2022-10-12,29.0
SKU_12,2022-10-13,95.0
SKU_12,2022-10-14,107.0
SKU_12,2022-10-15,33.0
SKU_12,2022-10-16,21.0
SKU_12,2022-10-17,123.0
SKU_12,2022-10-18,159.0
SKU_12,2022-10-19,168.0
SKU_12,2022-10-20,109.0
SKU_12,2022-10-21,92.0
SKU_12,2022-10-22,36.0
SKU_12,2022-10-23,14.0
SKU_12,2022-10-24,119.0
SKU_12,2022-10-25,141.0
SKU_12,2022-10-26,173.0
SKU_12,2022-10-27,112.0
SKU_12,2022-10-28,134.0
SKU_12,2022-10-29,19.0
SKU_12,2022-10-30,6.0
SKU_12,2022-10-31,173.0
SKU_12,2022-11-01,132.0
SKU_12,2022-11-02,19.0
SKU_12,2022-11-03,187.0
SKU_12,2022-11-04,158.0
SKU_12,2022-11-05,26.0
SKU_12,2022-11-06,12.0
SKU_12,2022-11-07,145.0
SKU_12,2022-11-08,170.0
SKU_12,2022-11-09,170.0
SKU_12,2022-11-10,149.0
SKU_12,2022-11-11,149.0
SKU_12,2022-11-12,39.0
SKU_12,2022-11-13,10.0
SKU_12,2022-11-14,100.0
SKU_12,2022-11-15,35.0
SKU_12,2022-11-16,181.0
SKU_12,2022-11-17,129.0
SKU_12,2022-11-18,163.0
SKU_12,2022-11-19,20.0
SKU_12,2022-11-20,19.0
SKU_12,2022-11-21,131.0
SKU_12,2022-11-22,128.0
SKU_12,2022-11-23,136.0
SKU_12,2022-11-24,87.0
SKU_12,2022-11-25,91.0
SKU_12,2022-11-26,25.0
SKU_12,2022-11-27,10.0
SKU_12,2022-11-28,124.0
SKU_12,2022-11-29,130.0
SKU_12,2022-11-30,89.0
SKU_12,2022-12-01,110.0
SKU_12,2022-12-02,99.0
SKU_12,2022-12-03,25.0
SKU_12,2022-12-04,9.0
SKU_12,2022-12-05,101.0
SKU_12,2022-12-06,105.0
SKU_12,2022-12-07,129.0
SKU_12,2022-12-08,88.0
SKU_12,2022-12-09,70.0
SKU_12,2022-12-10,16.0
SKU_12,2022-12-11,8.0
SKU_12,2022-12-12,142.0
SKU_12,2022-12-13,118.0
SKU_12,2022-12-14,98.0
SKU_12,2022-12-15,102.0
SKU_12,2022-12-16,91.0
SKU_12,2022-12-17,2.0
SKU_12,2022-12-18,3.0
SKU_12,2022-12-19,71.0
SKU_12,2022-12-20,61.0
SKU_12,2022-12-21,28.0
SKU_12,2022-12-22,28.0
SKU_12,2022-12-23,38.0
SKU_12,2022-12-24,2.0
SKU_12,2022-12-25,0.0
SKU_12,2022-12-26,21.0
SKU_12,2022-12-27,30.0
SKU_12,2022-12-28,51.0
SKU_12,2022-12-29,24.0
SKU_12,2022-12-30,27.0
SKU_12,2022-12-31,2.0
SKU_12,2023-01-01,0.0
SKU_13,2019-01-01,11.0
SKU_13,2019-01-02,202.0
SKU_13,2019-01-03,750.0
SKU_13,2019-01-04,410.0
SKU_13,2019-01-05,13.0
SKU_13,2019-01-06,43.0
SKU_13,2019-01-07,335.0
SKU_13,2019-01-08,382.0
SKU_13,2019-01-09,69.0
SKU_13,2019-01-10,0.0
SKU_13,2019-01-11,65.0
SKU_13,2019-01-12,0.0
SKU_13,2019-01-13,0.0
SKU_13,2019-01-14,96.0
SKU_13,2019-01-15,9.0
SKU_13,2019-01-16,9.0
SKU_13,2019-01-17,0.0
SKU_13,2019-01-18,49.0
SKU_13,2019-01-19,23.0
SKU_13,2019-01-20,10.0
SKU_13,2019-01-21,115.0
SKU_13,2019-01-22,80.0
SKU_13,2019-01-23,319.0
SKU_13,2019-01-24,118.0
SKU_13,2019-01-25,61.0
SKU_13,2019-01-26,0.0
SKU_13,2019-01-27,0.0
SKU_13,2019-01-28,51.0
SKU_13,2019-01-29,257.0
SKU_13,2019-01-30,121.0
SKU_13,2019-01-31,142.0
SKU_13,2019-02-01,221.0
SKU_13,2019-02-02,133.0
SKU_13,2019-02-03,10.0
SKU_13,2019-02-04,215.0
SKU_13,2019-02-05,269.0
SKU_13,2019-02-06,99.0
SKU_13,2019-02-07,358.0
SKU_13,2019-02-08,225.0
SKU_13,2019-02-09,0.0
SKU_13,2019-02-10,10.0
SKU_13,2019-02-11,107.0
SKU_13,2019-02-12,74.0
SKU_13,2019-02-13,39.0
SKU_13,2019-02-14,115.0
SKU_13,2019-02-15,134.0
SKU_13,2019-02-16,0.0
SKU_13,2019-02-17,22.0
SKU_13,2019-02-18,224.0
SKU_13,2019-02-19,75.0
SKU_13,2019-02-20,401.0
SKU_13,2019-02-21,73.0
SKU_13,2019-02-22,32.0
SKU_13,2019-02-23,0.0
SKU_13,2019-02-24,7.0
SKU_13,2019-02-25,94.0
SKU_13,2019-02-26,60.0
SKU_13,2019-02-27,141.0
SKU_13,2019-02-28,185.0
SKU_13,2019-03-01,316.0
SKU_13,2019-03-02,10.0
SKU_13,2019-03-03,6.0
SKU_13,2019-03-04,11.0
SKU_13,2019-03-05,0.0
SKU_13,2019-03-06,97.0
SKU_13,2019-03-07,262.0
SKU_13,2019-03-08,153.0
SKU_13,2019-03-09,10.0
SKU_13,2019-03-10,0.0
SKU_13,2019-03-11,298.0
SKU_13,2019-03-12,110.0
SKU_13,2019-03-13,285.0
SKU_13,2019-03-14,105.0
SKU_13,2019-03-15,112.0
SKU_13,2019-03-16,0.0
SKU_13,2019-03-17,0.0
SKU_13,2019-03-18,339.0
SKU_13,2019-03-19,137.0
SKU_13,2019-03-20,192.0
SKU_13,2019-03-21,95.0
SKU_13,2019-03-22,145.0
SKU_13,2019-03-23,0.0
SKU_13,2019-03-24,5.0
SKU_13,2019-03-25,137.0
SKU_13,2019-03-26,132.0
SKU_13,2019-03-27,131.0
SKU_13,2019-03-28,69.0
SKU_13,2019-03-29,32.0
SKU_13,2019-03-30,5.0
SKU_13,2019-03-31,0.0
SKU_13,2019-04-01,546.0
SKU_13,2019-04-02,127.0
SKU_13,2019-04-03,257.0
SKU_13,2019-04-04,147.0
SKU_13,2019-04-05,95.0
SKU_13,2019-04-06,0.0
SKU_13,2019-04-07,2.0
SKU_13,2019-04-08,106.0
SKU_13,2019-04-09,164.0
SKU_13,2019-04-10,47.0
SKU_13,2019-04-11,76.0
SKU_13,2019-04-12,72.0
SKU_13,2019-04-13,10.0
SKU_13,2019-04-14,0.0
SKU_13,2019-04-15,39.0
SKU_13,2019-04-16,146.0
SKU_13,2019-04-17,95.0
SKU_13,2019-04-18,55.0
SKU_13,2019-04-19,0.0
SKU_13,2019-04-20,0.0
SKU_13,2019-04-21,3.0
SKU_13,2019-04-22,63.0
SKU_13,2019-04-23,113.0
SKU_13,2019-04-24,87.0
SKU_13,2019-04-25,3118.0
SKU_13,2019-04-26,192.0
SKU_13,2019-04-27,20.0
SKU_13,2019-04-28,20.0
SKU_13,2019-04-29,126.0
SKU_13,2019-04-30,109.0
SKU_13,2019-05-01,8.0
SKU_13,2019-05-02,50.0
SKU_13,2019-05-03,0.0
SKU_13,2019-05-04,0.0
SKU_13,2019-05-05,0.0
SKU_13,2019-05-06,0.0
SKU_13,2019-05-07,18.0
SKU_13,2019-05-08,0.0
SKU_13,2019-05-09,70.0
SKU_13,2019-05-10,36.0
SKU_13,2019-05-11,30.0
SKU_13,2019-05-12,15.0
SKU_13,2019-05-13,57.0
SKU_13,2019-05-14,61.0
SKU_13,2019-05-15,167.0
SKU_13,2019-05-16,115.0
SKU_13,2019-05-17,113.0
SKU_13,2019-05-18,10.0
SKU_13,2019-05-19,0.0
SKU_13,2019-05-20,151.0
SKU_13,2019-05-21,170.0
SKU_13,2019-05-22,241.0
SKU_13,2019-05-23,90.0
SKU_13,2019-05-24,151.0
SKU_13,2019-05-25,4.0
SKU_13,2019-05-26,0.0
SKU_13,2019-05-27,185.0
SKU_13,2019-05-28,157.0
SKU_13,2019-05-29,112.0
SKU_13,2019-05-30,232.0
SKU_13,2019-05-31,130.0
SKU_13,2019-06-01,46.0
SKU_13,2019-06-02,13.0
SKU_13,2019-06-03,628.0
SKU_13,2019-06-04,214.0
SKU_13,2019-06-05,68.0
SKU_13,2019-06-06,153.0
SKU_13,2019-06-07,286.0
SKU_13,2019-06-08,5.0
SKU_13,2019-06-09,4.0
SKU_13,2019-06-10,239.0
SKU_13,2019-06-11,13.0
SKU_13,2019-06-12,43.0
SKU_13,2019-06-13,82.0
SKU_13,2019-06-14,20.0
SKU_13,2019-06-15,10.0
SKU_13,2019-06-16,3.0
SKU_13,2019-06-17,15.0
SKU_13,2019-06-18,58.0
SKU_13,2019-06-19,277.0
SKU_13,2019-06-20,5.0
SKU_13,2019-06-21,84.0
SKU_13,2019-06-22,0.0
SKU_13,2019-06-23,0.0
SKU_13,2019-06-24,206.0
SKU_13,2019-06-25,64.0
SKU_13,2019-06-26,279.0
SKU_13,2019-06-27,297.0
SKU_13,2019-06-28,203.0
SKU_13,2019-06-29,10.0
SKU_13,2019-06-30,0.0
SKU_13,2019-07-01,360.0
SKU_13,2019-07-02,59.0
SKU_13,2019-07-03,93.0
SKU_13,2019-07-04,80.0
SKU_13,2019-07-05,204.0
SKU_13,2019-07-06,26.0
SKU_13,2019-07-07,0.0
SKU_13,2019-07-08,141.0
SKU_13,2019-07-09,120.0
SKU_13,2019-07-10,137.0
SKU_13,2019-07-11,260.0
SKU_13,2019-07-12,135.0
SKU_13,2019-07-13,4.0
SKU_13,2019-07-14,5.0
SKU_13,2019-07-15,86.0
SKU_13,2019-07-16,132.0
SKU_13,2019-07-17,182.0
SKU_13,2019-07-18,67.0
SKU_13,2019-07-19,219.0
SKU_13,2019-07-20,16.0
SKU_13,2019-07-21,6.0
SKU_13,2019-07-22,182.0
SKU_13,2019-07-23,284.0
SKU_13,2019-07-24,156.0
SKU_13,2019-07-25,142.0
SKU_13,2019-07-26,88.0
SKU_13,2019-07-27,14.0
SKU_13,2019-07-28,5.0
SKU_13,2019-07-29,153.0
SKU_13,2019-07-30,130.0
